Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Packet Length,TTL,Payload Size,Source Port,Destination Port,Flags,Label
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
dc:4a:3e:6b:bd:59,ff:ff:ff:ff:ff:ff,189.89.10.150,100.64.0.0,4a,2048,220,2048,0,0,0,malicious
